imagen_id,estado_ojo,nivel_brillo,brillo_ref,ear_ref,brillo_oscura,brillo_mejorada,darkpct_mejorada,std_mejorada,nivel_ilum,psnr_vs_ref,ssim_vs_ref,psnr_vs_oscura,error_brillo_pct,ear_mejorada,ear_oscura,ear_error_mej_pct,ear_error_osc_pct,deteccion_ref,deteccion_mejorada,fps,flops
closed_eye_0093.jpg_face_1,cerrado,B15,143.424,0.078215,14.5066,156.3413,18.1564,64.9756,BIEN,24.0372,0.888454,4.1707,9.0063,0.093168,0.10934,19.1177,39.7941,1,1,42.112,nan
closed_eye_0093.jpg_face_1,cerrado,B25,143.424,0.078215,24.4806,159.1528,17.3438,64.8845,BIEN,22.7694,0.932766,4.6119,10.9666,0.088754,0.109746,13.4737,40.3127,1,1,42.228,nan
closed_eye_0093.jpg_face_1,cerrado,B40,143.424,0.078215,39.4814,161.915,15.7771,65.1845,BIEN,21.5787,0.939449,5.4808,12.8925,0.089454,0.103181,14.3683,31.9185,1,1,43.04,nan
closed_eye_0095.jpg_face_1,cerrado,B5,146.3171,0.054832,4.5978,168.4992,12.1071,58.8781,BIEN,16.571,0.739855,2.9244,15.1603,0.072592,nan,32.3902,nan,1,1,1154.734,nan
closed_eye_0095.jpg_face_1,cerrado,B10,146.3171,0.054832,9.4761,167.7792,9.9987,52.6295,BIEN,20.4616,0.857333,3.6816,14.6682,nan,nan,nan,nan,1,0,1296.344,nan
closed_eye_0095.jpg_face_1,cerrado,B15,146.3171,0.054832,14.4323,176.9562,8.3575,52.9173,BIEN,17.7549,0.844946,3.4238,20.9402,0.055489,0.108456,1.1983,97.7965,1,1,1311.475,nan
closed_eye_0095.jpg_face_1,cerrado,B25,146.3171,0.054832,24.4612,177.1672,8.1808,52.4274,BIEN,17.7593,0.862407,3.9637,21.0844,0.056863,0.078273,3.7033,42.7504,1,1,1239.004,nan
closed_eye_0095.jpg_face_1,cerrado,B40,146.3171,0.054832,39.5056,176.6421,8.3197,52.2762,BIEN,17.8084,0.871336,4.8811,20.7255,0.053658,0.056681,2.1419,3.3712,1,1,1281.723,nan
closed_eye_0097.jpg_face_4,cerrado,B5,113.304,0.02637,4.4424,135.2614,26.6484,66.6163,BIEN,18.783,0.729194,5.0397,19.3792,nan,nan,nan,nan,1,0,1398.21,nan
closed_eye_0097.jpg_face_4,cerrado,B10,113.304,0.02637,9.4404,146.6286,25.13,63.8887,BIEN,16.3531,0.780416,4.4647,29.4117,0.06687,0.2,153.5872,658.4477,1,1,1424.096,nan
closed_eye_0097.jpg_face_4,cerrado,B15,113.304,0.02637,14.4772,145.6617,25.13,62.5268,BIEN,16.8536,0.827463,4.9024,28.5583,nan,0.151563,nan,474.7631,1,0,1423.69,nan
closed_eye_0097.jpg_face_4,cerrado,B25,113.304,0.02637,24.5026,149.4146,24.6238,62.6673,BIEN,15.9742,0.82067,5.33,31.8706,nan,0.076164,nan,188.8312,1,0,1350.074,nan
closed_eye_0097.jpg_face_4,cerrado,B40,113.304,0.02637,39.5265,147.2026,25.0616,63.8988,BIEN,16.3789,0.830524,6.57,29.9183,nan,0.052199,nan,97.9494,1,0,1425.314,nan
closed_eye_0105.jpg_face_2,cerrado,B5,84.8034,0.07693,4.4653,151.1503,8.1317,43.5885,BIEN,11.1436,0.601722,4.4645,78.2362,0.149208,nan,93.952,nan,1,1,557.227,nan
closed_eye_0105.jpg_face_2,cerrado,B10,84.8034,0.07693,9.4702,145.7109,7.786,40.4208,BIEN,11.9652,0.74246,5.082,71.822,0.106102,0.174315,37.9203,126.589,1,1,442.674,nan
closed_eye_0105.jpg_face_2,cerrado,B15,84.8034,0.07693,14.442,145.6631,7.0617,40.7201,BIEN,11.9865,0.749726,5.3973,71.7656,0.077255,0.14994,0.4217,94.9046,1,1,468.252,nan
closed_eye_0105.jpg_face_2,cerrado,B25,84.8034,0.07693,24.4948,140.4481,8.6694,41.0977,BIEN,12.5197,0.783254,6.3549,65.6161,0.073246,0.093105,4.7886,21.0251,1,1,470.013,nan
closed_eye_0105.jpg_face_2,cerrado,B40,84.8034,0.07693,39.503,139.1429,9.07,41.1667,BIEN,12.6974,0.792174,7.6355,64.077,0.06941,0.086736,9.7751,12.7463,1,1,498.654,nan
