imagen_id,estado_ojo,nivel_brillo,brillo_ref,ear_ref,brillo_oscura,brillo_mejorada,darkpct_mejorada,std_mejorada,nivel_ilum,psnr_vs_ref,ssim_vs_ref,psnr_vs_oscura,error_brillo_pct,ear_mejorada,ear_oscura,ear_error_mej_pct,ear_error_osc_pct,deteccion_ref,deteccion_mejorada,fps,flops
o0088,abierto,B5,89.9646,0.254009,4.486,102.2264,47.0434,71.5073,BIEN,22.6644,0.907196,6.6258,13.6296,0.256852,0.185158,1.1194,27.1058,1,1,270.431,nan
o0102,abierto,B5,98.5535,0.250848,4.4588,110.7209,43.6162,78.8571,BIEN,22.0815,0.88836,5.8434,12.346,0.249896,0.207867,0.3794,17.1344,1,1,248.861,nan
o0177,abierto,B5,88.286,0.236426,4.4383,97.757,49.3082,66.4566,BIEN,24.168,0.917547,7.0507,10.7276,0.255432,0.220378,8.0387,6.7881,1,1,252.207,nan
o0179,abierto,B5,88.926,0.25477,4.4461,98.5627,49.3741,68.3162,BIEN,24.0046,0.914081,6.9408,10.8368,0.25416,0.211972,0.2395,16.7986,1,1,233.117,nan
o0195,abierto,B5,89.5158,0.25025,4.4569,99.9403,47.8488,69.7196,BIEN,23.6232,0.91014,6.8068,11.6454,0.246685,0.217471,1.4247,13.0986,1,1,259.108,nan
o0196,abierto,B5,90.4231,0.248097,4.4548,100.99,47.0182,70.2723,BIEN,23.253,0.906899,6.7268,11.6861,0.246328,0.21277,0.7128,14.239,1,1,255.604,nan
o0205,abierto,B5,92.6489,0.244769,4.4453,102.8886,46.4632,72.393,BIEN,23.4076,0.90458,6.535,11.0522,0.247289,0.209712,1.0293,14.3227,1,1,270.702,nan
o0207,abierto,B5,92.6449,0.247266,4.4458,102.7652,46.3564,72.5987,BIEN,23.409,0.903133,6.5318,10.9237,0.240437,0.208941,2.7615,15.4993,1,1,264.264,nan
o0260,abierto,B5,94.7754,0.255353,4.4237,103.1131,46.3234,71.985,BIEN,24.7022,0.908275,6.5055,8.7973,0.246439,0.20127,3.4909,21.1796,1,1,266.297,nan
o0279,abierto,B5,91.4355,0.250783,4.4634,103.226,45.846,70.6307,BIEN,22.8736,0.906753,6.5856,12.8949,0.255402,0.196176,1.8417,21.7746,1,1,250.809,nan
o0359,abierto,B5,95.2885,0.249409,4.389,102.1218,47.2976,73.3218,BIEN,25.0632,0.904294,6.496,7.1712,0.246542,0.194299,1.1496,22.096,1,1,261.383,nan
